age_grps,state_names,initial_period,accuracy_step,time_horizon,startYear,startMonth,monthlyBirths,xi,phi,q,gamma0,gammaR,omegaVac,lambda,sigmaR,pM,rho,omegaM,alpha,mortality,SigmaL,SigmaL,SigmaL,SigmaU,SigmaU,SigmaU,Omega,Omega,Omega,kaging,pLRTI,pVac,pVac,pVac,pVac,pVac,pVac,pVac,pVac,pVac,pVac,pVac,pVac,contact_adj,ns
21,LV2I0,,,,,,,,,,,,,,,,,,,0.000452083,0.16592438,0.397356613,0.628788846,0.123501639,0.366704975,0.627279977,0.142857143,0.142857143,0.125,0.008333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.980406829,
22,RV2I0,,,,,,,,,,,,,,,,,,,0.000800167,0.16592438,0.397356613,0.628788846,0.123501639,0.366704975,0.627279977,0.142857143,0.142857143,0.125,0.016666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.980406829,
23,SV2IR,,,,,,,,,,,,,,,,,,,0.001190833,0.16592438,0.397356613,0.628788846,0.123501639,0.366704975,0.627279977,0.142857143,0.142857143,0.125,0.016666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.980406829,
24,UV2IR,,,,,,,,,,,,,,,,,,,0.002420917,0.16592438,0.397356613,0.628788846,0.123501639,0.366704975,0.627279977,0.142857143,0.142857143,0.125,0.008333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.980406829,
25,LV2IR,,,,,,,,,,,,,,,,,,,0.011685708,0.16592438,0.397356613,0.628788846,0.123501639,0.366704975,0.627279977,0.142857143,0.142857143,0.125,0.004166667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.980406829,
26,RV2IR,,,,,,,,,,,,,,,,,,,0.02285,0.16592438,0.397356613,0.628788846,0.123501639,0.366704975,0.627279977,0.142857143,0.142857143,0.125,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.980406829,
,SV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,MV0I0,0,20,7,2023,1,327692.7,0.01859977,-1.563793483,0.00222,3.381944444,7.609375,0,2,0.75,0.65,0.087561627,0.492610837,1,0.0004475,0.208144626,0.330950887,0.606494628,0.178737116,0.306104092,0.591880832,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.009905835,2.139032469
2,SV0I0,,,,,,,,,,,,,,,0.65,,,0.515134849,0.0004475,0.208144626,0.330950887,0.606494628,0.178737116,0.306104092,0.591880832,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.009905835,
3,UV0I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.208144626,0.330950887,0.606494628,0.178737116,0.306104092,0.591880832,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.009905835,
4,LV0I0,,,,,,,,,,,,,,,0.65,,,0.515134849,0.0004475,0.208144626,0.330950887,0.606494628,0.178737116,0.306104092,0.591880832,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.009905835,
5,RV0I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.208144626,0.330950887,0.606494628,0.178737116,0.306104092,0.591880832,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.009905835,
6,SV0IR,,,,,,,,,,,,,,,0.65,,,0.515134849,0.0004475,0.208144626,0.330950887,0.606494628,0.178737116,0.306104092,0.591880832,0.142857143,0.142857143,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.009905835,
7,UV0IR,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.229112393,0.34985317,0.601208621,0.113201657,0.25209703,0.54124631,0.1,0.1,0.111111111,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.009905835,
8,LV0IR,,,,,,,,,,,,,,,0.65,,,0.515134849,0.0004475,0.229112393,0.34985317,0.601208621,0.113201657,0.25209703,0.54124631,0.1,0.1,0.111111111,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.009905835,
9,RV0IR,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.229112393,0.34985317,0.601208621,0.113201657,0.25209703,0.54124631,0.1,0.1,0.111111111,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.009905835,
10,MV1I0,,,,,,,,,,,,,,,0.65,,,0.515134849,0.0004475,0.229112393,0.34985317,0.601208621,0.113201657,0.25209703,0.54124631,0.1,0.1,0.111111111,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.009905835,
11,SV1I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.229112393,0.34985317,0.601208621,0.113201657,0.25209703,0.54124631,0.1,0.1,0.111111111,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.009905835,
12,UV1I0,,,,,,,,,,,,,,,0.65,,,0.515134849,0.0004475,0.229112393,0.34985317,0.601208621,0.113201657,0.25209703,0.54124631,0.1,0.1,0.111111111,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.009905835,
13,LV1I0,,,,,,,,,,,,,,,,,,1,0.0000373,0.229112393,0.34985317,0.601208621,0.113201657,0.25209703,0.54124631,0.1,0.1,0.111111111,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.009905835,
14,RV1I0,,,,,,,,,,,,,,,,,,0.515134849,0.0000373,0.229112393,0.34985317,0.601208621,0.113201657,0.25209703,0.54124631,0.1,0.1,0.111111111,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.009905835,
15,SV1IR,,,,,,,,,,,,,,,,,,1,0.0000373,0.229112393,0.34985317,0.601208621,0.113201657,0.25209703,0.54124631,0.1,0.1,0.111111111,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.009905835,
16,UV1IR,,,,,,,,,,,,,,,,,,0.515134849,0.0000373,0.229112393,0.34985317,0.601208621,0.113201657,0.25209703,0.54124631,0.1,0.1,0.111111111,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.009905835,
17,LV1IR,,,,,,,,,,,,,,,,,,,0.00000906,0.229112393,0.34985317,0.601208621,0.113201657,0.25209703,0.54124631,0.1,0.1,0.111111111,0.010416667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.009905835,
18,RV1IR,,,,,,,,,,,,,,,,,,,0.0000301,0.229112393,0.34985317,0.601208621,0.113201657,0.25209703,0.54124631,0.1,0.1,0.111111111,0.011904762,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.009905835,
19,SV2I0,,,,,,,,,,,,,,,,,,,0.000071,0.229112393,0.34985317,0.601208621,0.113201657,0.25209703,0.54124631,0.1,0.1,0.111111111,0.005555556,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.009905835,
20,UV2I0,,,,,,,,,,,,,,,,,,,0.000149333,0.229112393,0.34985317,0.601208621,0.113201657,0.25209703,0.54124631,0.1,0.1,0.111111111,0.005555556,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.009905835,
21,LV2I0,,,,,,,,,,,,,,,,,,,0.000452083,0.093834377,0.243421845,0.393009312,0.182600554,0.317534732,0.452468909,0.0625,0.0625,0.020833333,0.008333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.009905835,
22,RV2I0,,,,,,,,,,,,,,,,,,,0.000800167,0.093834377,0.243421845,0.393009312,0.182600554,0.317534732,0.452468909,0.0625,0.0625,0.020833333,0.016666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.009905835,
23,SV2IR,,,,,,,,,,,,,,,,,,,0.001190833,0.093834377,0.243421845,0.393009312,0.182600554,0.317534732,0.452468909,0.0625,0.0625,0.020833333,0.016666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.009905835,
24,UV2IR,,,,,,,,,,,,,,,,,,,0.002420917,0.093834377,0.243421845,0.393009312,0.182600554,0.317534732,0.452468909,0.0625,0.0625,0.020833333,0.008333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.009905835,
25,LV2IR,,,,,,,,,,,,,,,,,,,0.011685708,0.093834377,0.243421845,0.393009312,0.182600554,0.317534732,0.452468909,0.0625,0.0625,0.020833333,0.004166667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.009905835,
26,RV2IR,,,,,,,,,,,,,,,,,,,0.02285,0.093834377,0.243421845,0.393009312,0.182600554,0.317534732,0.452468909,0.0625,0.0625,0.020833333,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.009905835,
,SV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,MV0I0,0,20,7,2023,1,327692.7,0.006714588,-2.178882442,0.00222,3.381944444,7.609375,0,2,0.75,0.65,0.183016452,0.492610837,1,0.0004475,0.208585662,0.331722701,0.607266442,0.331055037,0.435136929,0.634425954,0.142857143,0.142857143,0.166666667,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.984009932,2.505703182
2,SV0I0,,,,,,,,,,,,,,,0.65,,,0.546517875,0.0004475,0.208585662,0.331722701,0.607266442,0.331055037,0.435136929,0.634425954,0.142857143,0.142857143,0.166666667,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.984009932,
3,UV0I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.208585662,0.331722701,0.607266442,0.331055037,0.435136929,0.634425954,0.142857143,0.142857143,0.166666667,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.984009932,
4,LV0I0,,,,,,,,,,,,,,,0.65,,,0.546517875,0.0004475,0.208585662,0.331722701,0.607266442,0.331055037,0.435136929,0.634425954,0.142857143,0.142857143,0.166666667,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.984009932,
5,RV0I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.208585662,0.331722701,0.607266442,0.331055037,0.435136929,0.634425954,0.142857143,0.142857143,0.166666667,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.984009932,
6,SV0IR,,,,,,,,,,,,,,,0.65,,,0.546517875,0.0004475,0.208585662,0.331722701,0.607266442,0.331055037,0.435136929,0.634425954,0.142857143,0.142857143,0.166666667,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.984009932,
7,UV0IR,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.261485345,0.411944457,0.617518028,0.210507429,0.371352377,0.591116204,0.111111111,0.111111111,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.984009932,
8,LV0IR,,,,,,,,,,,,,,,0.65,,,0.546517875,0.0004475,0.261485345,0.411944457,0.617518028,0.210507429,0.371352377,0.591116204,0.111111111,0.111111111,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.984009932,
9,RV0IR,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.261485345,0.411944457,0.617518028,0.210507429,0.371352377,0.591116204,0.111111111,0.111111111,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.984009932,
10,MV1I0,,,,,,,,,,,,,,,0.65,,,0.546517875,0.0004475,0.261485345,0.411944457,0.617518028,0.210507429,0.371352377,0.591116204,0.111111111,0.111111111,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.984009932,
11,SV1I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.261485345,0.411944457,0.617518028,0.210507429,0.371352377,0.591116204,0.111111111,0.111111111,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.984009932,
12,UV1I0,,,,,,,,,,,,,,,0.65,,,0.546517875,0.0004475,0.261485345,0.411944457,0.617518028,0.210507429,0.371352377,0.591116204,0.111111111,0.111111111,0.125,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.984009932,
13,LV1I0,,,,,,,,,,,,,,,,,,1,0.0000373,0.261485345,0.411944457,0.617518028,0.210507429,0.371352377,0.591116204,0.111111111,0.111111111,0.125,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.984009932,
14,RV1I0,,,,,,,,,,,,,,,,,,0.546517875,0.0000373,0.261485345,0.411944457,0.617518028,0.210507429,0.371352377,0.591116204,0.111111111,0.111111111,0.125,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.984009932,
15,SV1IR,,,,,,,,,,,,,,,,,,1,0.0000373,0.261485345,0.411944457,0.617518028,0.210507429,0.371352377,0.591116204,0.111111111,0.111111111,0.125,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.984009932,
16,UV1IR,,,,,,,,,,,,,,,,,,0.546517875,0.0000373,0.261485345,0.411944457,0.617518028,0.210507429,0.371352377,0.591116204,0.111111111,0.111111111,0.125,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.984009932,
17,LV1IR,,,,,,,,,,,,,,,,,,,0.00000906,0.261485345,0.411944457,0.617518028,0.210507429,0.371352377,0.591116204,0.111111111,0.111111111,0.125,0.010416667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.984009932,
18,RV1IR,,,,,,,,,,,,,,,,,,,0.0000301,0.261485345,0.411944457,0.617518028,0.210507429,0.371352377,0.591116204,0.111111111,0.111111111,0.125,0.011904762,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.984009932,
19,SV2I0,,,,,,,,,,,,,,,,,,,0.000071,0.261485345,0.411944457,0.617518028,0.210507429,0.371352377,0.591116204,0.111111111,0.111111111,0.125,0.005555556,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.984009932,
20,UV2I0,,,,,,,,,,,,,,,,,,,0.000149333,0.261485345,0.411944457,0.617518028,0.210507429,0.371352377,0.591116204,0.111111111,0.111111111,0.125,0.005555556,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.984009932,
21,LV2I0,,,,,,,,,,,,,,,,,,,0.000452083,0.159462488,0.306917643,0.454372798,0.119230877,0.273743847,0.428256817,0.0625,0.0625,0.020833333,0.008333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.984009932,
22,RV2I0,,,,,,,,,,,,,,,,,,,0.000800167,0.159462488,0.306917643,0.454372798,0.119230877,0.273743847,0.428256817,0.0625,0.0625,0.020833333,0.016666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.984009932,
23,SV2IR,,,,,,,,,,,,,,,,,,,0.001190833,0.159462488,0.306917643,0.454372798,0.119230877,0.273743847,0.428256817,0.0625,0.0625,0.020833333,0.016666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.984009932,
24,UV2IR,,,,,,,,,,,,,,,,,,,0.002420917,0.159462488,0.306917643,0.454372798,0.119230877,0.273743847,0.428256817,0.0625,0.0625,0.020833333,0.008333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.984009932,
25,LV2IR,,,,,,,,,,,,,,,,,,,0.011685708,0.159462488,0.306917643,0.454372798,0.119230877,0.273743847,0.428256817,0.0625,0.0625,0.020833333,0.004166667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.984009932,
26,RV2IR,,,,,,,,,,,,,,,,,,,0.02285,0.159462488,0.306917643,0.454372798,0.119230877,0.273743847,0.428256817,0.0625,0.0625,0.020833333,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.984009932,
,SV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,MV0I0,0,20,7,2023,1,327692.7,0.020761634,-0.863278791,0.00222,3.381944444,7.609375,0,2,0.75,0.65,0.085317025,0.492610837,1,0.0004475,0.227289677,0.364454727,0.620113868,0.135886952,0.289277047,0.575177718,0.142857143,0.142857143,0.142857143,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.967824215,1.9947599
2,SV0I0,,,,,,,,,,,,,,,0.65,,,0.592156543,0.0004475,0.227289677,0.364454727,0.620113868,0.135886952,0.289277047,0.575177718,0.142857143,0.142857143,0.142857143,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.967824215,
3,UV0I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.227289677,0.364454727,0.620113868,0.135886952,0.289277047,0.575177718,0.142857143,0.142857143,0.142857143,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.967824215,
4,LV0I0,,,,,,,,,,,,,,,0.65,,,0.592156543,0.0004475,0.227289677,0.364454727,0.620113868,0.135886952,0.289277047,0.575177718,0.142857143,0.142857143,0.142857143,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.967824215,
5,RV0I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.227289677,0.364454727,0.620113868,0.135886952,0.289277047,0.575177718,0.142857143,0.142857143,0.142857143,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.967824215,
6,SV0IR,,,,,,,,,,,,,,,0.65,,,0.592156543,0.0004475,0.227289677,0.364454727,0.620113868,0.135886952,0.289277047,0.575177718,0.142857143,0.142857143,0.142857143,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.967824215,
7,UV0IR,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.22919639,0.325840577,0.562527221,0.242759876,0.337703458,0.570225233,0.111111111,0.111111111,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.967824215,
8,LV0IR,,,,,,,,,,,,,,,0.65,,,0.592156543,0.0004475,0.22919639,0.325840577,0.562527221,0.242759876,0.337703458,0.570225233,0.111111111,0.111111111,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.967824215,
9,RV0IR,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.22919639,0.325840577,0.562527221,0.242759876,0.337703458,0.570225233,0.111111111,0.111111111,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.967824215,
10,MV1I0,,,,,,,,,,,,,,,0.65,,,0.592156543,0.0004475,0.22919639,0.325840577,0.562527221,0.242759876,0.337703458,0.570225233,0.111111111,0.111111111,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.967824215,
11,SV1I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.22919639,0.325840577,0.562527221,0.242759876,0.337703458,0.570225233,0.111111111,0.111111111,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.967824215,
12,UV1I0,,,,,,,,,,,,,,,0.65,,,0.592156543,0.0004475,0.22919639,0.325840577,0.562527221,0.242759876,0.337703458,0.570225233,0.111111111,0.111111111,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.967824215,
13,LV1I0,,,,,,,,,,,,,,,,,,1,0.0000373,0.22919639,0.325840577,0.562527221,0.242759876,0.337703458,0.570225233,0.111111111,0.111111111,0.1,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.967824215,
14,RV1I0,,,,,,,,,,,,,,,,,,0.592156543,0.0000373,0.22919639,0.325840577,0.562527221,0.242759876,0.337703458,0.570225233,0.111111111,0.111111111,0.1,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.967824215,
15,SV1IR,,,,,,,,,,,,,,,,,,1,0.0000373,0.22919639,0.325840577,0.562527221,0.242759876,0.337703458,0.570225233,0.111111111,0.111111111,0.1,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.967824215,
16,UV1IR,,,,,,,,,,,,,,,,,,0.592156543,0.0000373,0.22919639,0.325840577,0.562527221,0.242759876,0.337703458,0.570225233,0.111111111,0.111111111,0.1,0.083333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.967824215,
17,LV1IR,,,,,,,,,,,,,,,,,,,0.00000906,0.22919639,0.325840577,0.562527221,0.242759876,0.337703458,0.570225233,0.111111111,0.111111111,0.1,0.010416667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.967824215,
18,RV1IR,,,,,,,,,,,,,,,,,,,0.0000301,0.22919639,0.325840577,0.562527221,0.242759876,0.337703458,0.570225233,0.111111111,0.111111111,0.1,0.011904762,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.967824215,
19,SV2I0,,,,,,,,,,,,,,,,,,,0.000071,0.22919639,0.325840577,0.562527221,0.242759876,0.337703458,0.570225233,0.111111111,0.111111111,0.1,0.005555556,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.967824215,
20,UV2I0,,,,,,,,,,,,,,,,,,,0.000149333,0.22919639,0.325840577,0.562527221,0.242759876,0.337703458,0.570225233,0.111111111,0.111111111,0.1,0.005555556,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.967824215,
21,LV2I0,,,,,,,,,,,,,,,,,,,0.000452083,0.269369396,0.472705375,0.655707757,0.159370771,0.39331959,0.62726841,0.2,0.2,0.2,0.008333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.967824215,
22,RV2I0,,,,,,,,,,,,,,,,,,,0.000800167,0.269369396,0.472705375,0.655707757,0.159370771,0.39331959,0.62726841,0.2,0.2,0.2,0.016666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.967824215,
23,SV2IR,,,,,,,,,,,,,,,,,,,0.001190833,0.269369396,0.472705375,0.655707757,0.159370771,0.39331959,0.62726841,0.2,0.2,0.2,0.016666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.967824215,
24,UV2IR,,,,,,,,,,,,,,,,,,,0.002420917,0.269369396,0.472705375,0.655707757,0.159370771,0.39331959,0.62726841,0.2,0.2,0.2,0.008333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.967824215,
25,LV2IR,,,,,,,,,,,,,,,,,,,0.011685708,0.269369396,0.472705375,0.655707757,0.159370771,0.39331959,0.62726841,0.2,0.2,0.2,0.004166667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.967824215,
26,RV2IR,,,,,,,,,,,,,,,,,,,0.02285,0.269369396,0.472705375,0.655707757,0.159370771,0.39331959,0.62726841,0.2,0.2,0.2,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.967824215,
,SV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RV3I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RV3IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,MV0I0,0,20,7,2023,1,327692.7,0.01649863,-1.248692775,0.00222,3.381944444,7.609375,0,2,0.75,0.65,0.190833805,0.492610837,1,0.0004475,0.257923993,0.394747299,0.613477898,0.197975636,0.345852167,0.582252842,0.166666667,0.166666667,0.142857143,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.961809548,1.708333345
2,SV0I0,,,,,,,,,,,,,,,0.65,,,0.610344735,0.0004475,0.257923993,0.394747299,0.613477898,0.197975636,0.345852167,0.582252842,0.166666667,0.166666667,0.142857143,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.961809548,
3,UV0I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.257923993,0.394747299,0.613477898,0.197975636,0.345852167,0.582252842,0.166666667,0.166666667,0.142857143,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.961809548,
4,LV0I0,,,,,,,,,,,,,,,0.65,,,0.610344735,0.0004475,0.257923993,0.394747299,0.613477898,0.197975636,0.345852167,0.582252842,0.166666667,0.166666667,0.142857143,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.961809548,
5,RV0I0,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.257923993,0.394747299,0.613477898,0.197975636,0.345852167,0.582252842,0.166666667,0.166666667,0.142857143,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.961809548,
6,SV0IR,,,,,,,,,,,,,,,0.65,,,0.610344735,0.0004475,0.257923993,0.394747299,0.613477898,0.197975636,0.345852167,0.582252842,0.166666667,0.166666667,0.142857143,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.961809548,
7,UV0IR,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.205882958,0.293586318,0.563249647,0.212100971,0.299117605,0.566669444,0.1,0.1,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.961809548,
8,LV0IR,,,,,,,,,,,,,,,0.65,,,0.610344735,0.0004475,0.205882958,0.293586318,0.563249647,0.212100971,0.299117605,0.566669444,0.1,0.1,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.961809548,
9,RV0IR,,,,,,,,,,,,,,,0.65,,,1,0.0004475,0.205882958,0.293586318,0.563249647,0.212100971,0.299117605,0.566669444,0.1,0.1,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.961809548,
10,MV1I0,,,,,,,,,,,,,,,0.65,,,0.610344735,0.0004475,0.205882958,0.293586318,0.563249647,0.212100971,0.299117605,0.566669444,0.1,0.1,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.961809548,
